complaint_type,complaint_desc,borough,count
Noise,Noise, Barking Dog (NR5),MANHATTAN,294
Noise,Noise, Barking Dog (NR5),QUEENS,269
Noise,Noise, Barking Dog (NR5),STATEN ISLAND,112
Noise,Noise, Ice Cream Truck (NR4),BRONX,15
Noise,Noise, Ice Cream Truck (NR4),BROOKLYN,32
Noise,Noise, Ice Cream Truck (NR4),MANHATTAN,58
Noise,Noise, Ice Cream Truck (NR4),QUEENS,85
Noise,Noise, Other Animals (NR6),BRONX,11
Noise,Noise, Other Animals (NR6),BROOKLYN,7
Noise,Noise, Other Animals (NR6),MANHATTAN,10
Noise,Noise, Other Animals (NR6),QUEENS,14
Noise,Noise: Alarms (NR3),BRONX,49
Noise,Noise: Alarms (NR3),BROOKLYN,144
Noise,Noise: Alarms (NR3),MANHATTAN,122
Noise,Noise: Alarms (NR3),QUEENS,160
Noise,Noise: Alarms (NR3),STATEN ISLAND,20
Noise,Noise: Boat(Engine,Music,Etc) (NR10),BROOKLYN,2
Noise,Noise: Boat(Engine,Music,Etc) (NR10),MANHATTAN,19
Noise,Noise: Boat(Engine,Music,Etc) (NR10),STATEN ISLAND,2
Noise,Noise: Construction Before/After Hours (NM1),BRONX,250
Noise,Noise: Construction Before/After Hours (NM1),BROOKLYN,1223
Noise,Noise: Construction Before/After Hours (NM1),MANHATTAN,2506
Noise,Noise: Construction Before/After Hours (NM1),QUEENS,590
Noise,Noise: Construction Before/After Hours (NM1),STATEN ISLAND,151
Noise,Noise: Construction Equipment (NC1),BRONX,101
Noise,Noise: Construction Equipment (NC1),BROOKLYN,429
Noise,Noise: Construction Equipment (NC1),MANHATTAN,618
Noise,Noise: Construction Equipment (NC1),QUEENS,253
Noise,Noise: Construction Equipment (NC1),STATEN ISLAND,32
Noise,Noise: Jack Hammering (NC2),BRONX,20
Noise,Noise: Jack Hammering (NC2),BROOKLYN,119
Noise,Noise: Jack Hammering (NC2),MANHATTAN,284
Noise,Noise: Jack Hammering (NC2),QUEENS,58
Noise,Noise: Jack Hammering (NC2),STATEN ISLAND,8
Noise,Noise: Loud Music From Siebel System - For Dep Internal Use Only (NP21),QUEENS,1
Noise,Noise: Manufacturing Noise (NK1),BROOKLYN,15
Noise,Noise: Manufacturing Noise (NK1),MANHATTAN,14
Noise,Noise: Manufacturing Noise (NK1),QUEENS,10
Noise,Noise: Other Noise Sources (Use Comments) (NZZ),BRONX,1
Noise,Noise: Other Noise Sources (Use Comments) (NZZ),MANHATTAN,4
Noise,Noise: Other Noise Sources (Use Comments) (NZZ),STATEN ISLAND,1
Noise,Noise: Private Carting Noise (NQ1),BRONX,12
Noise,Noise: Private Carting Noise (NQ1),BROOKLYN,49
Noise,Noise: Private Carting Noise (NQ1),MANHATTAN,207
Noise,Noise: Private Carting Noise (NQ1),QUEENS,88
Noise,Noise: Private Carting Noise (NQ1),STATEN ISLAND,5
Noise,Noise: air condition/ventilation equipment (NV1),BRONX,54
Noise,Noise: air condition/ventilation equipment (NV1),BROOKLYN,154
Noise,Noise: air condition/ventilation equipment (NV1),MANHATTAN,510
Noise,Noise: air condition/ventilation equipment (NV1),QUEENS,88
Noise,Noise: air condition/ventilation equipment (NV1),STATEN ISLAND,6
Noise,Noise: lawn care equipment (NCL),BRONX,6
Noise,Noise: lawn care equipment (NCL),BROOKLYN,8
Noise,Noise: lawn care equipment (NCL),MANHATTAN,17
Noise,Noise: lawn care equipment (NCL),QUEENS,12
Noise,Noise: lawn care equipment (NCL),STATEN ISLAND,6
Noise - Commercial,Banging/Pounding,BRONX,72
Noise - Commercial,Banging/Pounding,BROOKLYN,321
Noise - Commercial,Banging/Pounding,MANHATTAN,426
Noise - Commercial,Banging/Pounding,QUEENS,227
Noise - Commercial,Banging/Pounding,STATEN ISLAND,48
Noise - Commercial,Car/Truck Horn,BRONX,10
Noise - Commercial,Car/Truck Horn,BROOKLYN,72
Noise - Commercial,Car/Truck Horn,MANHATTAN,48
Noise - Commercial,Car/Truck Horn,QUEENS,23
Noise - Commercial,Car/Truck Horn,STATEN ISLAND,5
Noise - Commercial,Car/Truck Music,BRONX,14
Noise - Commercial,Car/Truck Music,BROOKLYN,49
Noise - Commercial,Car/Truck Music,MANHATTAN,29
Noise - Commercial,Car/Truck Music,QUEENS,54
Noise - Commercial,Car/Truck Music,STATEN ISLAND,1
Noise - Commercial,Loud Music/Party,BRONX,435
Noise - Commercial,Loud Music/Party,BROOKLYN,1861
Noise - Commercial,Loud Music/Party,MANHATTAN,1992
Noise - Commercial,Loud Music/Party,QUEENS,1173
Noise - Commercial,Loud Music/Party,STATEN ISLAND,110
Noise - Commercial,Loud Talking,BRONX,195
Noise - Commercial,Loud Talking,BROOKLYN,142
Noise - Commercial,Loud Talking,MANHATTAN,198
Noise - Commercial,Loud Talking,QUEENS,67
Noise - Commercial,Loud Talking,STATEN ISLAND,6
Noise - Commercial,Loud Television,BRONX,1
Noise - Commercial,Loud Television,BROOKLYN,3
Noise - Commercial,Loud Television,MANHATTAN,1
Noise - Commercial,Loud Television,QUEENS,2
Noise - Helicopter,NYPD,BRONX,4
Noise - Helicopter,NYPD,BROOKLYN,24
Noise - Helicopter,NYPD,MANHATTAN,8
Noise - Helicopter,NYPD,QUEENS,3
Noise - Helicopter,NYPD,STATEN ISLAND,2
Noise - Helicopter,News Gathering,BROOKLYN,8
Noise - Helicopter,News Gathering,MANHATTAN,5
Noise - Helicopter,News Gathering,QUEENS,3
Noise - Helicopter,News Gathering,STATEN ISLAND,1
Noise - Helicopter,Other,BRONX,3
Noise - Helicopter,Other,BROOKLYN,355
Noise - Helicopter,Other,MANHATTAN,759
Noise - Helicopter,Other,QUEENS,535
Noise - Helicopter,Other,STATEN ISLAND,14
Noise - House of Worship,Banging/Pounding,BRONX,2
Noise - House of Worship,Banging/Pounding,BROOKLYN,3
Noise - House of Worship,Banging/Pounding,MANHATTAN,2
Noise - House of Worship,Banging/Pounding,QUEENS,2
Noise - House of Worship,Loud Music/Party,BRONX,7
Noise - House of Worship,Loud Music/Party,BROOKLYN,15
Noise - House of Worship,Loud Music/Party,MANHATTAN,10
Noise - House of Worship,Loud Music/Party,QUEENS,19
Noise - House of Worship,Loud Music/Party,STATEN ISLAND,1
Noise - House of Worship,Loud Talking,BRONX,4
Noise - House of Worship,Loud Talking,BROOKLYN,13
Noise - House of Worship,Loud Talking,QUEENS,1
Noise - Park,Loud Music/Party,BRONX,20
Noise - Park,Loud Music/Party,BROOKLYN,22
Noise - Park,Loud Music/Party,MANHATTAN,91
Noise - Park,Loud Music/Party,QUEENS,41
Noise - Park,Loud Music/Party,STATEN ISLAND,5
Noise - Park,Loud Talking,BRONX,2
Noise - Park,Loud Talking,BROOKLYN,17
Noise - Park,Loud Talking,MANHATTAN,9
Noise - Park,Loud Talking,QUEENS,18
Noise - Residential,Banging/Pounding,BRONX,4890
Noise - Residential,Banging/Pounding,BROOKLYN,4501
Noise - Residential,Banging/Pounding,MANHATTAN,4966
Noise - Residential,Banging/Pounding,QUEENS,2846
Noise - Residential,Banging/Pounding,STATEN ISLAND,397
Noise - Residential,Loud Music/Party,BRONX,6979
Noise - Residential,Loud Music/Party,BROOKLYN,7023
Noise - Residential,Loud Music/Party,MANHATTAN,6884
Noise - Residential,Loud Music/Party,QUEENS,4743
Noise - Residential,Loud Music/Party,STATEN ISLAND,652
Noise - Residential,Loud Music/Party,Unspecified,2
Noise - Residential,Loud Talking,BRONX,762
Noise - Residential,Loud Talking,BROOKLYN,960
Noise - Residential,Loud Talking,MANHATTAN,945
Noise - Residential,Loud Talking,QUEENS,597
Noise - Residential,Loud Talking,STATEN ISLAND,109
Noise - Residential,Loud Television,BRONX,247
Noise - Residential,Loud Television,BROOKLYN,441
Noise - Residential,Loud Television,MANHATTAN,357
Noise - Residential,Loud Television,QUEENS,326
Noise - Residential,Loud Television,STATEN ISLAND,14
Noise - Street/Sidewalk,Loud Music/Party,BRONX,1299
Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,1399
Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,2282
Noise - Street/Sidewalk,Loud Music/Party,QUEENS,651
Noise - Street/Sidewalk,Loud Music/Party,STATEN ISLAND,56
Noise - Street/Sidewalk,Loud Talking,BRONX,421
Noise - Street/Sidewalk,Loud Talking,BROOKLYN,619
Noise - Street/Sidewalk,Loud Talking,MANHATTAN,1377
Noise - Street/Sidewalk,Loud Talking,QUEENS,282
Noise - Street/Sidewalk,Loud Talking,STATEN ISLAND,39
Noise - Vehicle,Car/Truck Horn,BRONX,119
Noise - Vehicle,Car/Truck Horn,BROOKLYN,609
Noise - Vehicle,Car/Truck Horn,MANHATTAN,331
Noise - Vehicle,Car/Truck Horn,QUEENS,836
Noise - Vehicle,Car/Truck Horn,STATEN ISLAND,14
Noise - Vehicle,Car/Truck Music,BRONX,630
Noise - Vehicle,Car/Truck Music,BROOKLYN,923
Noise - Vehicle,Car/Truck Music,MANHATTAN,872
Noise - Vehicle,Car/Truck Music,QUEENS,551
Noise - Vehicle,Car/Truck Music,STATEN ISLAND,59
Noise - Vehicle,Car/Truck Music,Unspecified,1
Noise - Vehicle,Engine Idling,BRONX,156
Noise - Vehicle,Engine Idling,BROOKLYN,503
Noise - Vehicle,Engine Idling,MANHATTAN,566
Noise - Vehicle,Engine Idling,QUEENS,545
Noise - Vehicle,Engine Idling,STATEN ISLAND,43
Non-Emergency Police Matter,Other (complaint details),BRONX,133
Non-Emergency Police Matter,Other (complaint details),BROOKLYN,305
Non-Emergency Police Matter,Other (complaint details),MANHATTAN,267
Non-Emergency Police Matter,Other (complaint details),QUEENS,419
Non-Emergency Police Matter,Other (complaint details),STATEN ISLAND,137
Non-Emergency Police Matter,Street Con Game,BRONX,1
Non-Emergency Police Matter,Street Con Game,QUEENS,1
Non-Emergency Police Matter,Ticket Scalping,BRONX,1
Non-Emergency Police Matter,Ticket Scalping,MANHATTAN,2
Non-Emergency Police Matter,Trespassing,BRONX,86
Non-Emergency Police Matter,Trespassing,BROOKLYN,215
Non-Emergency Police Matter,Trespassing,MANHATTAN,73
Non-Emergency Police Matter,Trespassing,QUEENS,106
Non-Emergency Police Matter,Trespassing,STATEN ISLAND,16
Non-Residential Heat,Inadequate or No Heat,BRONX,29
Non-Residential Heat,Inadequate or No Heat,BROOKLYN,41
Non-Residential Heat,Inadequate or No Heat,MANHATTAN,90
Non-Residential Heat,Inadequate or No Heat,QUEENS,58
Non-Residential Heat,Inadequate or No Heat,STATEN ISLAND,2
OUTSIDE BUILDING,GUTTER/LEADER,MANHATTAN,1
OUTSIDE BUILDING,PAVEMENT,MANHATTAN,5
OUTSIDE BUILDING,PAVEMENT,QUEENS,3
OUTSIDE BUILDING,PORCH/BALCONY,BRONX,2
OUTSIDE BUILDING,PORCH/BALCONY,MANHATTAN,3
OUTSIDE BUILDING,PORCH/BALCONY,QUEENS,3
OUTSIDE BUILDING,PORCH/BALCONY,STATEN ISLAND,1
OUTSIDE BUILDING,ROOF DOOR/HATCH,BRONX,8
OUTSIDE BUILDING,ROOF DOOR/HATCH,BROOKLYN,4
OUTSIDE BUILDING,ROOF DOOR/HATCH,MANHATTAN,3
OUTSIDE BUILDING,ROOFING,BRONX,10
OUTSIDE BUILDING,ROOFING,BROOKLYN,15
OUTSIDE BUILDING,ROOFING,MANHATTAN,2
OUTSIDE BUILDING,ROOFING,QUEENS,7
OUTSIDE BUILDING,SKYLIGHT,BRONX,1
OUTSIDE BUILDING,SKYLIGHT,BROOKLYN,3
OUTSIDE BUILDING,SKYLIGHT,MANHATTAN,1
Other Enforcement,E10 Street Obstruction,BRONX,1
Other Enforcement,E10 Street Obstruction,BROOKLYN,8
Other Enforcement,E10 Street Obstruction,MANHATTAN,5
Other Enforcement,E10 Street Obstruction,QUEENS,1
Other Enforcement,E14 ASP/Restricted Parking,QUEENS,1
Other Enforcement,E2A Storage Of Receptacles,BROOKLYN,4
Other Enforcement,E2A Storage Of Receptacles,MANHATTAN,1
Other Enforcement,E30 Transfer Station,BROOKLYN,1
Other Enforcement,E3B Sidewalk Obstruction,BRONX,1
Other Enforcement,E3B Sidewalk Obstruction,BROOKLYN,7
Other Enforcement,E3B Sidewalk Obstruction,QUEENS,2
Other Enforcement,E6 Commercial Waste Disposal,BRONX,21
Other Enforcement,E6 Commercial Waste Disposal,BROOKLYN,56
Other Enforcement,E6 Commercial Waste Disposal,MANHATTAN,37
Other Enforcement,E6 Commercial Waste Disposal,QUEENS,32
Other Enforcement,E6 Commercial Waste Disposal,STATEN ISLAND,1
Other Enforcement,E6 Commercial Waste Disposal,Unspecified,1
Overflowing Litter Baskets,6 Overflowing Litter Baskets,BROOKLYN,1
Overgrown Tree/Branches,Blocking Street,BRONX,13
Overgrown Tree/Branches,Blocking Street,BROOKLYN,56
Overgrown Tree/Branches,Blocking Street,QUEENS,59
Overgrown Tree/Branches,Blocking Street,STATEN ISLAND,18
Overgrown Tree/Branches,Blocking Street,Unspecified,7
Overgrown Tree/Branches,Clear Street Light,BROOKLYN,9
Overgrown Tree/Branches,Clear Street Light,QUEENS,10
Overgrown Tree/Branches,Clear Street Light,STATEN ISLAND,2
Overgrown Tree/Branches,Clear Street Light,Unspecified,2
Overgrown Tree/Branches,Dead Branches in Tree,BRONX,12
Overgrown Tree/Branches,Dead Branches in Tree,BROOKLYN,77
Overgrown Tree/Branches,Dead Branches in Tree,MANHATTAN,13
Overgrown Tree/Branches,Dead Branches in Tree,QUEENS,128
Overgrown Tree/Branches,Dead Branches in Tree,STATEN ISLAND,34
Overgrown Tree/Branches,Dead Branches in Tree,Unspecified,4
Overgrown Tree/Branches,Hitting Building,BRONX,62
Overgrown Tree/Branches,Hitting Building,BROOKLYN,173
Overgrown Tree/Branches,Hitting Building,MANHATTAN,22
Overgrown Tree/Branches,Hitting Building,QUEENS,154
Overgrown Tree/Branches,Hitting Building,STATEN ISLAND,38
Overgrown Tree/Branches,Hitting Building,Unspecified,5
Overgrown Tree/Branches,Hitting Power/Phone Lines,BRONX,36
Overgrown Tree/Branches,Hitting Power/Phone Lines,BROOKLYN,61
Overgrown Tree/Branches,Hitting Power/Phone Lines,MANHATTAN,2
Overgrown Tree/Branches,Hitting Power/Phone Lines,QUEENS,94
Overgrown Tree/Branches,Hitting Power/Phone Lines,STATEN ISLAND,51
Overgrown Tree/Branches,Hitting Power/Phone Lines,Unspecified,7
Overgrown Tree/Branches,Traffic Sign or Signal Blocked,BRONX,7
Overgrown Tree/Branches,Traffic Sign or Signal Blocked,BROOKLYN,9
Overgrown Tree/Branches,Traffic Sign or Signal Blocked,MANHATTAN,1
Overgrown Tree/Branches,Traffic Sign or Signal Blocked,QUEENS,6
Overgrown Tree/Branches,Traffic Sign or Signal Blocked,STATEN ISLAND,3
Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Unspecified,1
PAINT/PLASTER,CABINET,BRONX,13
PAINT/PLASTER,CABINET,BROOKLYN,12
PAINT/PLASTER,CABINET,MANHATTAN,7
PAINT/PLASTER,CABINET,QUEENS,3
PAINT/PLASTER,CEILING,BRONX,638
PAINT/PLASTER,CEILING,BROOKLYN,500
PAINT/PLASTER,CEILING,MANHATTAN,307
PAINT/PLASTER,CEILING,QUEENS,163
PAINT/PLASTER,CEILING,STATEN ISLAND,30
PAINT/PLASTER,DOOR/FRAME,BRONX,11
PAINT/PLASTER,DOOR/FRAME,BROOKLYN,9
PAINT/PLASTER,DOOR/FRAME,MANHATTAN,6
PAINT/PLASTER,DOOR/FRAME,QUEENS,2
PAINT/PLASTER,DOOR/FRAME,STATEN ISLAND,2
PAINT/PLASTER,RADIATOR,BRONX,19
PAINT/PLASTER,RADIATOR,BROOKLYN,10
PAINT/PLASTER,RADIATOR,MANHATTAN,10
PAINT/PLASTER,RADIATOR,STATEN ISLAND,1
PAINT/PLASTER,WALL,BRONX,609
PAINT/PLASTER,WALL,BROOKLYN,436
PAINT/PLASTER,WALL,MANHATTAN,333
PAINT/PLASTER,WALL,QUEENS,191
PAINT/PLASTER,WALL,STATEN ISLAND,35
PAINT/PLASTER,WINDOW/FRAME,BRONX,21
PAINT/PLASTER,WINDOW/FRAME,BROOKLYN,22
PAINT/PLASTER,WINDOW/FRAME,MANHATTAN,9
PAINT/PLASTER,WINDOW/FRAME,QUEENS,6
PAINT/PLASTER,WINDOW/FRAME,STATEN ISLAND,1
PLUMBING,BASIN/SINK,BRONX,374
PLUMBING,BASIN/SINK,BROOKLYN,319
PLUMBING,BASIN/SINK,MANHATTAN,239
PLUMBING,BASIN/SINK,QUEENS,104
PLUMBING,BASIN/SINK,STATEN ISLAND,23
PLUMBING,BATHTUB/SHOWER,BRONX,310
PLUMBING,BATHTUB/SHOWER,BROOKLYN,288
PLUMBING,BATHTUB/SHOWER,MANHATTAN,197
PLUMBING,BATHTUB/SHOWER,QUEENS,91
PLUMBING,BATHTUB/SHOWER,STATEN ISLAND,22
PLUMBING,BATHTUB/SHOWER,Unspecified,1
PLUMBING,BOILER,BRONX,3
PLUMBING,BOILER,BROOKLYN,3
PLUMBING,BOILER,MANHATTAN,66
PLUMBING,BOILER,QUEENS,2
PLUMBING,RADIATOR,BRONX,138
PLUMBING,RADIATOR,BROOKLYN,146
PLUMBING,RADIATOR,MANHATTAN,116
PLUMBING,RADIATOR,QUEENS,44
PLUMBING,RADIATOR,STATEN ISLAND,7
PLUMBING,SEWER,BRONX,2
PLUMBING,SEWER,BROOKLYN,1
PLUMBING,SEWER,MANHATTAN,1
PLUMBING,SEWER,QUEENS,2
PLUMBING,SEWER,STATEN ISLAND,2
PLUMBING,STEAM PIPE/RISER,BRONX,69
PLUMBING,STEAM PIPE/RISER,BROOKLYN,60
PLUMBING,STEAM PIPE/RISER,MANHATTAN,55
PLUMBING,STEAM PIPE/RISER,QUEENS,32
PLUMBING,STEAM PIPE/RISER,STATEN ISLAND,1
PLUMBING,TOILET,BRONX,258
PLUMBING,TOILET,BROOKLYN,208
PLUMBING,TOILET,MANHATTAN,126
PLUMBING,TOILET,QUEENS,73
PLUMBING,TOILET,STATEN ISLAND,18
PLUMBING,WATER SUPPLY,BRONX,524
PLUMBING,WATER SUPPLY,BROOKLYN,505
PLUMBING,WATER SUPPLY,MANHATTAN,436
PLUMBING,WATER SUPPLY,QUEENS,199
PLUMBING,WATER SUPPLY,STATEN ISLAND,38
Peeling Paint,Peeling Paint Inside Home,BRONX,7
Peeling Paint,Peeling Paint Inside Home,BROOKLYN,3
Peeling Paint,Peeling Paint Inside Home,QUEENS,8
Peeling Paint,Peeling Paint Inside Home,STATEN ISLAND,4
Pet Shop,Dogs or Cats Not Sold,BRONX,1
Pet Shop,Dogs or Cats Not Sold,BROOKLYN,4
Pet Shop,Dogs or Cats Not Sold,MANHATTAN,4
Pet Shop,Dogs or Cats Not Sold,QUEENS,4
Pet Shop,Dogs or Cats Sold,BRONX,2
Pet Shop,Dogs or Cats Sold,BROOKLYN,2
Pet Shop,Dogs or Cats Sold,MANHATTAN,14
Pet Shop,Dogs or Cats Sold,QUEENS,7
Pet Shop,Dogs or Cats Sold,STATEN ISLAND,1
Plant,DRY WEATHER DISCHARGE - DWD,BROOKLYN,1
Plant,DRY WEATHER DISCHARGE - DWD,QUEENS,1
Plant,Plants- Noise Related Problems (PN1),QUEENS,1
Plant,Plants- Odor Related Problems (PO1),BROOKLYN,1
Plant,Plants- Odor Related Problems (PO1),MANHATTAN,3
Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),BRONX,23
Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),BROOKLYN,33
Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),MANHATTAN,15
Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),QUEENS,48
Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),STATEN ISLAND,14
Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,BRONX,22
Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,BROOKLYN,21
Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,MANHATTAN,24
Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,QUEENS,48
Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,STATEN ISLAND,5
Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,BRONX,10
Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,BROOKLYN,168
Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,MANHATTAN,23
Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,QUEENS,105
Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,STATEN ISLAND,7
Plumbing,Plumbing-Defective/Leaking/Not Maintained,BRONX,14
Plumbing,Plumbing-Defective/Leaking/Not Maintained,BROOKLYN,29
Plumbing,Plumbing-Defective/Leaking/Not Maintained,MANHATTAN,19
Plumbing,Plumbing-Defective/Leaking/Not Maintained,QUEENS,21
Plumbing,Plumbing-Defective/Leaking/Not Maintained,STATEN ISLAND,2
Plumbing,Sprinkler System - Inadequate,BROOKLYN,5
Plumbing,Sprinkler System - Inadequate,MANHATTAN,7
Plumbing,Sprinkler System - Inadequate,QUEENS,4
Posting Advertisement,Building,BRONX,3
Posting Advertisement,Building,BROOKLYN,5
Posting Advertisement,Building,MANHATTAN,3
Posting Advertisement,Building,QUEENS,1
Posting Advertisement,Vehicle,BRONX,1
Posting Advertisement,Vehicle,BROOKLYN,1
Posting Advertisement,Vehicle,QUEENS,1
Posting Advertisement,Vehicle,STATEN ISLAND,2
Public Payphone Complaint,Damaged Telephone,BRONX,1
Public Payphone Complaint,Damaged Telephone,BROOKLYN,2
Public Payphone Complaint,Damaged Telephone,MANHATTAN,10
Public Payphone Complaint,Damaged Telephone,QUEENS,2
Public Payphone Complaint,Damaged Telephone,Unspecified,17
Public Payphone Complaint,Graffiti/Litter on Phone,MANHATTAN,1
Public Payphone Complaint,Graffiti/Litter on Phone,QUEENS,4
Public Payphone Complaint,Graffiti/Litter on Phone,STATEN ISLAND,10
Public Payphone Complaint,Graffiti/Litter on Phone,Unspecified,11
Public Payphone Complaint,No Dial Tone,BRONX,1
Public Payphone Complaint,No Dial Tone,BROOKLYN,2
Public Payphone Complaint,No Dial Tone,STATEN ISLAND,1
Public Payphone Complaint,No Dial Tone,Unspecified,1
Public Payphone Complaint,Phone Blocking Sidewalk,MANHATTAN,8
Public Payphone Complaint,Phone Blocking Sidewalk,Unspecified,2
Public Toilet,Dirty/Graffiti,MANHATTAN,1
Public Toilet,Flooded,MANHATTAN,1
Radioactive Material,Contamination Risk,BROOKLYN,1
Radioactive Material,Contamination Risk,MANHATTAN,1
Radioactive Material,Material Stored Improperly,BRONX,1
Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,BRONX,3
Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,BROOKLYN,12
Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,MANHATTAN,8
Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,QUEENS,4
Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,STATEN ISLAND,1
Recycling Enforcement,ER2 Resident Recyc. (Tenant),BROOKLYN,5
Recycling Enforcement,ER2 Resident Recyc. (Tenant),QUEENS,4
Recycling Enforcement,ER2 Resident Recyc. (Tenant),STATEN ISLAND,1
Recycling Enforcement,ER4 City Agency (Inst. Recycling),MANHATTAN,1
Recycling Enforcement,ER5 Comm. Recyc. (Bldg Mgmt),BROOKLYN,3
Recycling Enforcement,ER5 Comm. Recyc. (Bldg Mgmt),MANHATTAN,6
Recycling Enforcement,ER5 Comm. Recyc. (Bldg Mgmt),QUEENS,1
Recycling Enforcement,ER6 Comm. Recyc. (Comm. Tenant),BROOKLYN,1
Recycling Enforcement,ER6 Comm. Recyc. (Comm. Tenant),MANHATTAN,7
Rodent,Condition Attracting Rodents,BRONX,149
Rodent,Condition Attracting Rodents,BROOKLYN,308
Rodent,Condition Attracting Rodents,MANHATTAN,154
Rodent,Condition Attracting Rodents,QUEENS,210
Rodent,Condition Attracting Rodents,STATEN ISLAND,56
Rodent,Mouse Sighting,BRONX,159
Rodent,Mouse Sighting,BROOKLYN,184
Rodent,Mouse Sighting,MANHATTAN,194
Rodent,Mouse Sighting,QUEENS,120
Rodent,Mouse Sighting,STATEN ISLAND,12
Rodent,Rat Sighting,BRONX,418
Rodent,Rat Sighting,BROOKLYN,1057
Rodent,Rat Sighting,MANHATTAN,795
Rodent,Rat Sighting,QUEENS,395
Rodent,Rat Sighting,STATEN ISLAND,97
Rodent,Rodent Bite - PCS Only,MANHATTAN,1
Rodent,Rodent Bite - PCS Only,STATEN ISLAND,1
Rodent,Signs of Rodents,BRONX,90
Rodent,Signs of Rodents,BROOKLYN,137
Rodent,Signs of Rodents,MANHATTAN,121
Rodent,Signs of Rodents,QUEENS,67
Rodent,Signs of Rodents,STATEN ISLAND,19
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,BRONX,11
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,BROOKLYN,27
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,MANHATTAN,2
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,QUEENS,49
Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,STATEN ISLAND,16
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,BRONX,277
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,BROOKLYN,398
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,MANHATTAN,21
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,QUEENS,603
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,STATEN ISLAND,215
Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Unspecified,25
SAFETY,CARBON MONOXIDE DETECTOR,BRONX,52
SAFETY,CARBON MONOXIDE DETECTOR,BROOKLYN,57
SAFETY,CARBON MONOXIDE DETECTOR,MANHATTAN,29
SAFETY,CARBON MONOXIDE DETECTOR,QUEENS,37
SAFETY,CARBON MONOXIDE DETECTOR,STATEN ISLAND,4
SAFETY,FIRE ESCAPE,BRONX,49
SAFETY,FIRE ESCAPE,BROOKLYN,61
SAFETY,FIRE ESCAPE,MANHATTAN,59
SAFETY,FIRE ESCAPE,QUEENS,31
SAFETY,FIRE ESCAPE,STATEN ISLAND,2
SAFETY,OUTLET COVER,BRONX,1
SAFETY,SMOKE DETECTOR,BRONX,55
SAFETY,SMOKE DETECTOR,BROOKLYN,66
SAFETY,SMOKE DETECTOR,MANHATTAN,34
SAFETY,SMOKE DETECTOR,QUEENS,35
SAFETY,SMOKE DETECTOR,STATEN ISLAND,9
SAFETY,SPRINKLER,BRONX,8
SAFETY,SPRINKLER,BROOKLYN,10
SAFETY,SPRINKLER,MANHATTAN,13
SAFETY,SPRINKLER,QUEENS,5
SAFETY,SPRINKLER,STATEN ISLAND,2
SAFETY,WINDOW GUARD BROKEN/MISSING,BRONX,101
SAFETY,WINDOW GUARD BROKEN/MISSING,BROOKLYN,133
SAFETY,WINDOW GUARD BROKEN/MISSING,MANHATTAN,45
SAFETY,WINDOW GUARD BROKEN/MISSING,QUEENS,56
SAFETY,WINDOW GUARD BROKEN/MISSING,STATEN ISLAND,5
Sanitation Condition,12 Dead Animals,BRONX,1
Sanitation Condition,12 Dead Animals,QUEENS,1
Sanitation Condition,12 Dead Animals,STATEN ISLAND,1
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BRONX,51
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,185
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,MANHATTAN,64
